Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Courtyard Healthcare Center,"1850 East 8Th Street, Davis, CA 95616",Not available,Assisted Living,https://www.caring.com/senior-living/california/davis/courtyard-healthcare-center-95616,112,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/davis/courtyard-health-care-center/55922/
Oak Ridge Home Care,"816 Oak Ridge Drive, Roseville, CA 95661","$5,500",Assisted Living,https://www.caring.com/senior-living/california/roseville/oak-ridge-home-care,67,(844) 564-2051,https://www.seniorcare.com/assisted-living/ca/roseville/oak-ridge-home-care/52203/
Alder Grove Senior Living,"639 Shockley Road, Auburn, CA 95603",Not available,Assisted Living,https://www.caring.com/senior-living/california/auburn/alder-grove-senior-living-auburn,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/auburn/alder-grove-senior-living/3170/
Bethesda Senior Care,"8874 Nimbus Way, Orangevale, CA 95662",Not available,Assisted Living,https://www.caring.com/senior-living/california/orangevale/bethesda-senior-care-95662,Unknown,(800) 558-0653,Not found
Candlelight Home Care,"7224 Candlelight Way, Citrus Heights, CA 95621","$3,800",Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/candlelight-home-care,Unknown,(916) 794-9178,https://www.seniorcare.com/assisted-living/ca/citrus-heights/candlelight-home-care/4280/
The Chalet,"6487 Main Avenue, Orangevale, CA 95662",Not available,Assisted Living,https://www.caring.com/senior-living/california/orangevale/the-chalet,34,(800) 558-0653,Not found
Gramercy Court,"2200 Gramercy Drive, Sacramento, CA 95825","$3,605",Assisted Living,https://www.caring.com/senior-living/california/sacramento/gramercy-court-95825,85,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/sacramento/gramercy-court/555459/
Diamond Oak Guest Home II,"8636 Diamond Oak Way, Elk Grove, CA 95624",Not available,Assisted Living,https://www.caring.com/senior-living/california/elk-grove/diamond-oak-guest-home-ii,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/diamond-oak-guest-home/5140/
Sunshine Care Home,"5010 Olean St, Fair Oaks, CA 95628","$4,000",Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/sunshine-care-home-fair-oaks,6,(800) 558-0653,Not found
Havenwood,"55 Havenwood Cir, Sacramento, CA 95831","$3,800",Assisted Living,https://www.caring.com/senior-living/california/sacramento/havenwood-rcfe-95831,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/havenwood-rcfe/51774/
Soaring Oaks,"9525 Soaring Oaks Drive, Elk Grove, CA 95758","$3,800",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/soaring-oaks-95758,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/soaring-oaks-rcfe/9564/
Golden Crest Care Center,"8120 Patton Ave, Citrus Heights, CA 95610",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/golden-crest-care-center-95610,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/golden-crest-care-center/6061/
Mountain Manor,"6101 Fair Oaks Blvd., Carmichael, CA 95608",Not available,Assisted Living,https://www.caring.com/senior-living/california/carmichael/mountain-manor-95608,33,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/carmichael/mountain-manor-senior-residence/555889/
Oakwood Meadows Assisted Living,"7241 Canelo Hills Dr, Citrus Heights, CA 95610","$3,950",Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/oakwood-meadows-assisted-living,Unknown,(800) 558-0653,Not found
Golden Legacy Elderly Care,"1986 Leford Way, Sacramento, CA 95832","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/golden-legacy-elderly-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/golden-home/6094/
Walnut House,"3401 Walnut Ave., Carmichael, CA 95608","$1,895",Assisted Living,https://www.caring.com/senior-living/california/carmichael/walnut-house-95608,110,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/walnut-home-care/10660/
Cogir of Stock Ranch Senior Living,"7418 Stock Ranch Rd, Citrus Heights, CA 95621","$3,760",Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/cogir-of-stock-ranch-senior-living,Unknown,(800) 558-0653,Not found
Sugar Maple Care Home,"6737 Sugar Maple Way, Citrus Heights, CA 95610",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/sugar-maple-care-home,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/sugar-maple-care-home/9830/
Blossom Vale Senior Living,"6125 Hazel Ave, Orangevale, CA 95662","$2,495",Assisted Living,https://www.caring.com/senior-living/california/orangevale/blossom-vale-senior-living,120,(800) 558-0653,Not found
Young at Heart RCFE No. 4,"9012 Colombard Way, Sacramento, CA 95829","$2,800",Assisted Living,https://www.caring.com/senior-living/california/sacramento/young-at-heart-rcfe-no-4-95829,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/young-at-heart-rcfe/10881/
Agape Villa Care Home II,"3594 Old Country Ct, Roseville, CA 95661",Not available,Assisted Living,https://www.caring.com/senior-living/california/roseville/agape-villa-care-home-ii,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/agape-villa-care-home-ii/50854/
Sacramento Senior Living,"6825 Bender Court, Sacramento, CA 95821","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/sacramento-senior-living,Unknown,(800) 558-0653,Not found
Windsor El Camino Care Center,"2540 Carmichael Way, Carmichael, CA 95608",Not available,Assisted Living,https://www.caring.com/senior-living/california/carmichael/windsor-el-camino-care-center-95608,178,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/carmichael/windsor-el-camino-care-center/55402/
Angel's Sunrise Villa II,"2135 Larkflower Way, Lincoln, CA 95648","$5,600",Assisted Living,https://www.caring.com/senior-living/california/lincoln/angels-sunrise-villa-ii-95648,6,(800) 558-0653,Not found
Regency Place,"8190 Arroyo Vista Drive , Sacramento, CA 95823","$3,950",Assisted Living,https://www.caring.com/senior-living/california/sacramento/regency-place-95823-2,55,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/regency-place/8905/
Oakmont of Roseville,"1101 Secret Ravine Parkway, Roseville, CA 95661","$4,495",Assisted Living,https://www.caring.com/senior-living/california/roseville/oakmont-of-roseville-95661,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/oakmont-of-roseville/52212/
Bella Villa Elderly Care,"37 Mossglen Cir, Sacramento, CA 95833","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/bella-villa-elderly-care-sacramento,14,(800) 558-0653,Not found
Almond Heights Senior Living,"8685 Greenback Lane, Orangevale, CA 95662","$5,315",Assisted Living,https://www.caring.com/senior-living/california/orangevale/almond-heights-senior-living,145,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/orangevale/almond-home-care/50894/
Diamond Oaks Home Care,"403 Murray Ct, Roseville, CA 95678","$4,500",Assisted Living,https://www.caring.com/senior-living/california/roseville/diamond-oaks-home-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/diamond-oaks-residential-care/5142/
Phyllis' Care Home,"6924 Le Havre Way, Citrus Heights, CA 95621",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/phyllis-care-home-citrus-heights,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/phyllis-care-home/8606/
Mission Carmichael Healthcare Center,"3630 MISSION AVENUE, Carmichael, CA 95608",Not available,Assisted Living,https://www.caring.com/senior-living/california/carmichael/mission-carmichael-healthcare-center-95608,135,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/carmichael/mission-carmichael-healthcare-center/56304/
Tender Home Care,"3499 Ponzi Ct, Rancho Cordova, CA 95670",Not available,Assisted Living,https://www.caring.com/senior-living/california/rancho-cordova/tender-home-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/rancho-cordova/tender-home-senior-care/10132/
Carlton Senior Living Elk Grove,"6915 Elk Grove Boulevard, Elk Grove, CA 95758","$4,095",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/carlton-senior-living-elk-grove,180,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/carlton-plaza-of-elk-grove/51221/
Tina'S Elderly Care,"6015 Tupelo Dr, Citrus Heights, CA 95621",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/tina-s-elderly-care-citrus-heights,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/tina-s-elderly-care/10214/
Angels Assisted Living Inc.,"1526 Crestmont Oak Dr, Roseville, CA 95661","$5,000",Assisted Living,https://www.caring.com/senior-living/california/roseville/angels-assisted-living-inc,98,(800) 558-0653,Not found
Abounding Peace III Elderly Care,"10339 Sagres Way, Elk Grove, CA 95757","$3,500",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/abounding-peace-iii-elderly-care,Unknown,(800) 558-0653,Not found
Grand River Villa,"509 Michigan Boulevard, West Sacramento, CA 95691","$2,795",Assisted Living,https://www.caring.com/senior-living/california/west-sacramento/grand-river-villa,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/west-sacramento/grand-river-care-center-west/6282/
Sunrise of Fair Oaks CA,"4820 Hazel Avenue, Fair Oaks, CA 95628","$6,293",Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/sunrise-of-fair-oaks-ca-95628,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fair-oaks/sunrise-assisted-living-of-fair-oaks/9938/
Atria Rocklin,"3201 Santa Fe Way, Rocklin, CA 95765","$4,895",Assisted Living,https://www.caring.com/senior-living/california/rocklin/atria-rocklin,105,(800) 558-0653,Not found
Abounding Love Home Care,"27 Tristan Cir, Sacramento, CA 95823","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/abounding-love-home-care-sacramento,6,(800) 558-0653,Not found
Golden Rose Home Care,"364 Willow Glen Dr., Roseville, CA 95678","$5,500",Assisted Living,https://www.caring.com/senior-living/california/roseville/golden-rose-home-care,Unknown,(855) 491-1418,https://www.seniorcare.com/assisted-living/ca/roseville/golden-hills-care-home/6088/
Love and Comfort Elderly Care,"6532 Rancho Grande Way, Sacramento, CA 95823","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/love-and-comfort-elderly-care,6,(800) 558-0653,Not found
Paradise Living,"8655 Mooney Rd, Granite Bay, CA 95746","$3,500",Assisted Living,https://www.caring.com/senior-living/california/granite-bay/paradise-living-95746,Unknown,(800) 558-0653,Not found
Pinnacle Home Care 2,"4500 Hummingbird Cir, Folsom, CA 95630","$5,000",Assisted Living,https://www.caring.com/senior-living/california/folsom/pinnacle-home-care-2-folsom,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/ca/sacramento/pinnacle-home-health-care/81255/
Sto. Thomas Guest Home,"5901 Del Campo Lane, Carmichael, CA 95608","$4,000",Assisted Living,https://www.caring.com/senior-living/california/carmichael/sto-thomas-guest-home-95608,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/sto-thomas-guest-home/52623/
Santa Rita's Elder Care,"8982 Merlot Way, Sacramento, CA 95829","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/santa-ritas-elder-care-95829,5,(800) 558-0653,Not found
Eskaton Village Roseville,"1650 Eskaton Loop, Roseville, CA 95747","$5,728",Assisted Living,https://www.caring.com/senior-living/california/roseville/eskaton-village-roseville-95747,125,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/eskaton-village-roseville/5489/
Country Club Manor,"2100 Butano Drive, Sacramento, CA 95825","$1,895",Assisted Living,https://www.caring.com/senior-living/california/sacramento/country-club-manor-95608,112,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/country-club-manor/4826/
Old Ranch Villa,"8312 Blaydan Ct, Citrus Heights, CA 95610",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/old-ranch-villa-95610,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/old-ranch-villa/52230/
ALMOND HOME CARE,"6701 Almond Avenue, Orangevale, CA 95662",Not available,Assisted Living,https://www.caring.com/senior-living/california/orangevale/almond-home-care-95662,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/orangevale/almond-home-care/50894/
Palm Valley Care Home II,"8701 Milo Court, Elk Grove, CA 95624","$3,000",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/palm-valley-care-home-ii-95624,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/palm-valley-care-home-vi/52289/
Legacy Senior Care,"7084 Canevalley Circle, Citrus Heights, CA 95621","$4,000",Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/legacy-senior-care,Unknown,(800) 558-0653,Not found
Abounding Love III,"5105 Village Wood Dr, Sacramento, CA 95823","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/abounding-love-iii,Unknown,(800) 558-0653,Not found
Meadow Oaks of Roseville,"930 Oak Ridge Drive, Roseville, CA 95661","$4,000",Assisted Living,https://www.caring.com/senior-living/california/roseville/meadow-oaks-of-roseville,108,(800) 558-0653,Not found
Alecsandru's Loving Care,"6129 Sunday Drive, North Highlands, CA 95660",Not available,Assisted Living,https://www.caring.com/senior-living/california/north-highlands/alecsandru-s-loving-care-95660,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/north-highlands/alecsandru-s-loving-care/50874/
Vita Bella Elderly Care,"4082 73rd Street, Sacramento, CA 95820","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/vita-bella-elderly-care,14,(800) 558-0653,Not found
AAR Quality Senior Living,"2247 Lohse Ln, Lincoln, CA 95648",Not available,Assisted Living,https://www.caring.com/senior-living/california/lincoln/aar-quality-senior-living-95648,6,(800) 558-0653,Not found
Love and Serenity III,"573 Shaw River Way, Sacramento, CA 95831","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/love-and-serenity-iii,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/love-and-serenity-assisted-living-sacramento/51986/
Five Star RCFE,"6512 Star Bird Court, Elk Grove, CA 95758",Not available,Assisted Living,https://www.caring.com/senior-living/california/elk-grove/five-star-rcfe-95758,136,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/five-star-rcfe/5694/
"Glenwood Garden Manor, Inc","176 Glenwood Cir, Roseville, CA 95747",Not available,Assisted Living,https://www.caring.com/senior-living/california/roseville/glenwood-garden-manor-inc,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/glenwood-garden-manor/5968/
The Woodlake,"1445 Expo Pkwy, Sacramento, CA 95815",Not available,Assisted Living,https://www.caring.com/senior-living/california/sacramento/the-woodlake,Unknown,(800) 558-0653,Not found
Splendor Oaks Assisted Living Idyllic Ranch,"6056 Big Bend Dr, Roseville, CA 95678",Not available,Assisted Living,https://www.caring.com/senior-living/california/roseville/splendor-oaks-assisted-living-idyllic-ranch,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/splendor-of-carmichael/9629/
