Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Cypress Point Nursing LLC,"2901 Douglas Dr, Bossier City, LA 71111",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/bossier-city/cypress-point-nursing-llc,142,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/bossier-city/cypress-point-nursing-rehabilitation-center/195452/
Avanti Senior Living at Lafayette,"5522 Ambassador Caffery Pkwy, Youngsville, LA 70592","$4,400",Assisted Living,https://www.caring.com/senior-living/louisiana/youngsville/avanti-senior-living-at-lafayette,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/youngsville/avanti-senior-living-at-lafayette-level-3/55791/
Courtyard Manor Nurse Care Center & Assisted Liv,"306 Sydney Martin Road, Lafayette, LA 70507",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/courtyard-manor-nurse-care-center-and-assisted-liv-70507,92,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/lafayette/courtyard-manor-nurse-care-center-assisted-liv/195606/
Mid Coast Senior Health,"58 Baribeau Drive, Brunswick, ME 04011",Not available,Assisted Living,https://www.caring.com/senior-living/maine/brunswick/mid-coast-senior-health,41,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/brunswick/mid-coast-senior-health-center/205163/
The Osher Inn,"620 - 640 Ocean Avenue, Portland, ME 04103",Not available,Assisted Living,https://www.caring.com/senior-living/maine/portland/the-osher-inn,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/portland/the-osher-inn-at-the-cedars/19862/
Schooner Estates,"200 Stetson Road, Auburn, ME 04210","$5,200",Assisted Living,https://www.caring.com/senior-living/maine/auburn/schooner-estates-04210,37,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/auburn/schooner-assisted-living-program/19767/
Clover Health Care,"440 Minot Ave, Auburn, ME 04210","$3,850",Assisted Living,https://www.caring.com/senior-living/maine/auburn/clover-health-care-04210,109,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/auburn/clover-health-care/205063/
The Chapman House,"41 Pleasant Street, Auburn, ME 04210",Not available,Assisted Living,https://www.caring.com/senior-living/maine/auburn/the-chapman-house,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/auburn/the-chapman-house/19843/
The Park Danforth,"777 Stevens Avenue, Portland, ME 04103",Not available,Assisted Living,https://www.caring.com/senior-living/maine/portland/the-park-danforth-04103,39,(800) 558-0653,Not found
Sunnybrook,"340 Bath Road, Brunswick, ME 04011","$4,350",Assisted Living,https://www.caring.com/senior-living/maine/brunswick/sunnybrook,51,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/brunswick/sunnybrook/19825/
The Heron House,"92 US Route One, Cumberland Foreside, ME 04110","$10,000",Assisted Living,https://www.caring.com/senior-living/maine/cumberland-foreside/the-heron-house,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/cumberland-foreside/the-heron-house/19550/
Fallbrook Woods,"60 Merrymeeting Drive, Portland, ME 04103","$8,160",Assisted Living,https://www.caring.com/senior-living/maine/portland/fallbrook-woods,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/portland/fallbrook-woods/57255/
The Mooring on Foreside,"301 US Route One, Cumberland Foreside, ME 04110",Not available,Assisted Living,https://www.caring.com/senior-living/maine/cumberland-foreside/the-mooring-on-foreside,13,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/cumberland-foreside/the-mooring-on-foreside/57002/
Montello Commons,"540 College Street, Lewiston, ME 04240",Not available,Assisted Living,https://www.caring.com/senior-living/maine/lewiston/montello-commons-04240,44,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/lewiston/montello-commons/19614/
Marshwood Center,"33 Roger Street, Lewiston, ME 04240",Not available,Assisted Living,https://www.caring.com/senior-living/maine/lewiston/marshwood-center-04240,108,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/lewiston/marshwood-center/205072/
Montello Heights,"550 College Street, Lewiston, ME 04240",Not available,Assisted Living,https://www.caring.com/senior-living/maine/lewiston/montello-heights-04240,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/lewiston/montello-heights-retirement-community/19615/
The Highlands,"30 Governor's Way, Topsham, ME 04086","$4,360",Assisted Living,https://www.caring.com/senior-living/maine/topsham/the-highlands,68,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/topsham/the-highlands-assisted-living-program/19853/
Birchwoods at Canco Assisted Living,"86 Holiday Drive, Portland, ME 04103","$4,395",Assisted Living,https://www.caring.com/senior-living/maine/portland/birchwoods-at-canco-assisted-living-04103,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/portland/birchwoods-at-canco-senior-living/19284/
Bay Square at Yarmouth,"27 Forest Falls Drive, Yarmouth, ME 04096","$9,475",Assisted Living,https://www.caring.com/senior-living/maine/yarmouth/bay-square-at-yarmouth-04096,60,(800) 558-0653,Not found
Freeport Place,"4 Old County Rd, Freeport, ME 04032",Not available,Assisted Living,https://www.caring.com/senior-living/maine/freeport/freeport-place-04032,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/freeport/freeport-place/19431/
Sedgewood Commons,"22 Northbrook Drive, Falmouth, ME 04105",Not available,Assisted Living,https://www.caring.com/senior-living/maine/falmouth/sedgewood-commons-04105,91,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/falmouth/sedgewood-commons/205159/
Dionne Commons,"24 Maurice Dr, Brunswick, ME 04011",Not available,Assisted Living,https://www.caring.com/senior-living/maine/brunswick/dionne-commons,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/brunswick/dionne-commons/19369/
The Lamp Alzheimer's Residential Care Facility,"64 Lisbon Rd, Lisbon, ME 04250",Not available,Assisted Living,https://www.caring.com/senior-living/maine/lisbon/the-lamp-alzheimers-residential-care-facility-04250,28,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/lisbon/the-lamp-memory-care-center/19858/
Maine Veteran's Home- South Paris,"477 High St. , South Paris, ME 04281",Not available,Assisted Living,https://www.caring.com/senior-living/maine/south-paris/maine-veterans-home-south-paris-04281,62,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/south-paris/maine-veterans-home-so-paris/205184/
Casco Inn Residential Care Facility,"434 Roosevelt Trail, Casco, ME 04015",Not available,Assisted Living,https://www.caring.com/senior-living/maine/casco/casco-inn-residential-care-facility-04015,39,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/casco/casco-inn-residential-care-facility/19323/
Ledgeview Living Center,"141 Bethel Road , West Paris, ME 04289",Not available,Assisted Living,https://www.caring.com/senior-living/maine/west-paris/ledgeview-living-center-west-paris,Unknown,(800) 558-0653,Not found
Snow Pond Residential Care Center,"888 Pond Road, Augusta, ME 04330",Not available,Assisted Living,https://www.caring.com/senior-living/maine/augusta/snow-pond-residential-care-center-04330,22,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/sidney/snow-pond-residential-care-center-elrcare-me/19796/
Prince Point,"191 Foreside Road , Falmouth, ME 04105",Not available,Assisted Living,https://www.caring.com/senior-living/maine/falmouth/prince-point,84,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/falmouth/prince-point-191-foreside-road/19422/
Seaside Skilled Rehabilitation Center,"850 Baxter Blvd, Portland, ME 04103",Not available,Assisted Living,https://www.caring.com/senior-living/maine/portland/seaside-skilled-rehabilitation-center,137,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/portland/seaside-rehab-health-care/205074/
Pinnacle Health & Rehab,"26 Pleasant Street, Canton, ME 04221",Not available,Assisted Living,https://www.caring.com/senior-living/maine/canton/pinnacle-health-rehab,47,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/canton/pinnacle-health-rehab-canton/205101/
Windham Residential Care,"495 River Road, Windham, ME 04062",Not available,Assisted Living,https://www.caring.com/senior-living/maine/windham/windham-residential-care-04062,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/windham/windham-residential-facility/19922/
Oak Grove Center,"27 Cool St, Waterville, ME 04901",Not available,Assisted Living,https://www.caring.com/senior-living/maine/waterville/oak-grove-center-04901,90,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/waterville/oak-grove-center/205091/
HillHouse Assisted Living,"166 Whiskeag Road, Bath, ME 04530","$6,120",Assisted Living,https://www.caring.com/senior-living/maine/bath/hillhouse-assisted-living-04530,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/bath/hillhouse/19488/
Hillside Terrace of Hallowell,"21 Warren St, Hallowell, ME 04347",Not available,Assisted Living,https://www.caring.com/senior-living/maine/hallowell/hillside-terrace-of-hallowell-04347,21,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/hallowell/hillside-terrace-of-hallowell/19489/
Vicarage By The Sea,"9 Vicarage Ln, Harpswell, ME 04079",Not available,Assisted Living,https://www.caring.com/senior-living/maine/harpswell/vicarage-by-the-sea,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/harpswell/the-vicarage-by-the-sea/19870/
Woodlands Senior Living of Hallowell,"152 Winthrop Street, Hallowell, ME 04347",Not available,Assisted Living,https://www.caring.com/senior-living/maine/hallowell/woodlands-senior-living-of-hallowell,51,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/hallowell/woodlands-assisted-living-of-hallowell/19938/
FreeseÍs Assisted Living,"10 Water Street, Bangor, ME 04401",Not available,Assisted Living,https://www.caring.com/senior-living/maine/bangor/freeseis-assisted-living,39,(800) 558-0653,Not found
Woodlands Senior Living of Waterville,"147 West River Road, Waterville, ME 04901",Not available,Assisted Living,https://www.caring.com/senior-living/maine/waterville/woodlands-senior-living-of-waterville,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/waterville/woodlands-memory-care-of-waterville/19686/
Balsam House,"256 Gorden Road Route 135, Readfield, ME 04355",Not available,Assisted Living,https://www.caring.com/senior-living/maine/readfield/balsam-house-04355,8,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/readfield/balsam-house/57269/
Chase Point Assisted Living,"51 Schooner Street, Damariscotta, ME 04543",Not available,Assisted Living,https://www.caring.com/senior-living/maine/damariscotta/chase-point-assisted-living,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/damariscotta/chase-point-assisted-living-facility/19329/
Mount Saint Joseph,"7 Highwood St. , Waterville, ME 04901",Not available,Assisted Living,https://www.caring.com/senior-living/maine/waterville/mount-saint-joseph-waterville,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/waterville/mount-st-joseph/19622/
Captain Lewis Residence,"270 Maine Ave, Farmingdale, ME 04344",Not available,Assisted Living,https://www.caring.com/senior-living/maine/farmingdale/captain-lewis-residence-farmingdale,34,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/farmingdale/captain-lewis-residence/19377/
Phillips-Strickland House,"21 Boyd St, Bangor, ME 04401",Not available,Assisted Living,https://www.caring.com/senior-living/maine/bangor/phillips-strickland-house-04401,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/bangor/phillips-strickland-house/19692/
Islebrook Village at Wiscasset,"146 Gardiner Rd, Wiscasset, ME 04578","$5,350",Assisted Living,https://www.caring.com/senior-living/maine/wiscasset/islebrook-village-at-wiscasset,Unknown,(800) 558-0653,Not found
Orono Commons,"117 Bennoch Road, Orono, ME 04473",Not available,Assisted Living,https://www.caring.com/senior-living/maine/orono/orono-commons-04473,10,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/orono/orono-commons/205031/
Plant Memorial Home,"One Washington Street, Bath, ME 04530","$3,695",Assisted Living,https://www.caring.com/senior-living/maine/bath/plant-memorial-home,Unknown,(800) 558-0653,Not found
Park Residences of Waterville,"141 W River Rd, Waterville, ME 04901",Not available,Assisted Living,https://www.caring.com/senior-living/maine/waterville/park-residences-of-waterville,38,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/waterville/park-residences-of-waterville/57363/
Harbor Hill Center,"2 Footbridge Road, Belfast, ME 04915",Not available,Assisted Living,https://www.caring.com/senior-living/maine/belfast/harbor-hill-center-04915,40,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/belfast/harbor-hill-center/205122/
Ocean View at Falmouth,"20 Blueberry Ln, Falmouth, ME 04105",Not available,Assisted Living,https://www.caring.com/senior-living/maine/falmouth/ocean-view-at-falmouth,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/falmouth/falmouth-house-at-oceanview/19408/
Halldale Manor,"647 Maine Avenue, Farmingdale, ME 04344",Not available,Assisted Living,https://www.caring.com/senior-living/maine/farmingdale/halldale-manor-farmingdale,26,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/farmingdale/halldale-manor/19465/
Woodlands Senior Living of Brewer,"53 Colonial Cir, Brewer, ME 04412",Not available,Assisted Living,https://www.caring.com/senior-living/maine/brewer/woodlands-senior-living-of-brewer,72,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/brewer/woodlands-assisted-living-of-brewer/19936/
Woodlands Senior Living of Waterville,"141 River Road, Waterville, ME 04901",Not available,Assisted Living,https://www.caring.com/senior-living/maine/waterville/woodlands-senior-living-of-waterville-waterville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/waterville/woodlands-memory-care-of-waterville/19686/
Capitol City Manor,"313 State St, Augusta, ME 04330",Not available,Assisted Living,https://www.caring.com/senior-living/maine/augusta/capitol-city-manor,29,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/augusta/capitol-city-manor-d-b-a-davis-long-term-care-group/19315/
Dirigo Pines,"9 Alumni Drive, Orono, ME 04473","$4,280",Assisted Living,https://www.caring.com/senior-living/maine/orono/dirigo-pines-04473,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/orono/dirigo-pines-inn/19383/
Winterberry Heights Assisted Living,"932 Ohio Street, Bangor, ME 04401","$4,175",Assisted Living,https://www.caring.com/senior-living/maine/bangor/winterberry-heights-assisted-living-04401,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/bangor/winterberry-heights/19236/
The Inn at City Hall,"1 Cony Street, Augusta, ME 04330",Not available,Assisted Living,https://www.caring.com/senior-living/maine/augusta/the-inn-at-city-hall-04330,31,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/augusta/the-inn-at-city-hall/19855/
Woodlands Memory Care of Rockland,"201 Camden Street, Rockland, ME 04841",Not available,Assisted Living,https://www.caring.com/senior-living/maine/rockland/woodlands-memory-care-of-rockland,38,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/rockland/woodlands-memory-care-of-rockland/19940/
Seven Tree Manor,"132 Middle Rd, Union, ME 04862",Not available,Assisted Living,https://www.caring.com/senior-living/maine/union/seven-tree-manor,34,(800) 558-0653,Not found
