Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Marroquin Facility,"4025 S Normandie Ave, Los Angeles, CA 90037",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/marroquin-facility,Unknown,(800) 558-0653,Not found
Coast Care Convalescent Center,"14518 Los Angeles St, Baldwin Park, CA 91706",Not available,Assisted Living,https://www.caring.com/senior-living/california/baldwin-park/coast-care-convalescent-center-baldwin-park,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/baldwin-park/coast-care-convalescent-center/555199/
Sunrise Convalescent Hospital,"1640 N Fair Oaks Ave, Pasadena, CA 91103",Not available,Assisted Living,https://www.caring.com/senior-living/california/pasadena/sunrise-convalescent-hospital157313,Unknown,(800) 558-0653,Not found
Amicus Care Granite Bay  - CLOSED,"8492 Joe Rodgers Rd, Granite Bay, CA 95746","$6,000",Assisted Living,https://www.caring.com/senior-living/california/granite-bay/amicus-care-granite-bay-closed,Unknown,(800) 558-0653,Not found
Heartfelt Care Villa,"2440 W. Broadway, Anaheim, CA 92804",Not available,Assisted Living,https://www.caring.com/senior-living/california/anaheim/heartfelt-care-villa,Unknown,(800) 558-0653,Not found
Maureen Guest Home I,"9362 Maureen, Garden Grove, CA 92841","$2,500",Assisted Living,https://www.caring.com/senior-living/california/garden-grove/maureen-guest-home-i-92841,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/garden-grove/maureen-guest-home/7713/
Ladera Homes 1,"6118 S. La Brea St, Los Angeles, CA 90056",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/ladera-homes-1,Unknown,(800) 558-0653,Not found
St. Josephine Home For The Elderly,"710 Payson Street, La Verne, CA 91750",Not available,Assisted Living,https://www.caring.com/senior-living/california/la-verne/st-josephine-home-for-the-elderly-la-verne,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/la-verne/st-josephine-home-for-the-elderly/52640/
Thompson's Guest Home,"22835 Strathern Street, West Hills, CA 91304","$4,300",Assisted Living,https://www.caring.com/senior-living/california/west-hills/thompsons-guest-home-91304,Unknown,(800) 558-0653,Not found
Center For Behavioral Change Ii,"2733 Melissa St, West Covina, CA 91792",Not available,Assisted Living,https://www.caring.com/senior-living/california/west-covina/center-for-behavioral-change-ii,Unknown,(800) 558-0653,Not found
Tcheumani'S Group Home Corp.,"28409 Winterdale Drive, Canyon Country, CA 91387",Not available,Assisted Living,https://www.caring.com/senior-living/california/canyon-country/tcheumani-s-group-home-corp,Unknown,(800) 558-0653,Not found
Diamond Senior Living,"2311 Roswell Avenue, Long Beach, CA 90815",Not available,Assisted Living,https://www.caring.com/senior-living/california/long-beach/diamond-senior-living,Unknown,(800) 558-0653,Not found
St. John's Home For The Elderly,"167 Sutter Court, San Dimas, CA 91773",Not available,Assisted Living,https://www.caring.com/senior-living/california/san-dimas/st-john-s-home-for-the-elderly-san-dimas,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/san-dimas/st-anthony-judes-homes-for-the-elderly/9662/
Precious Someone Home Care,"7808 fallbrook Ave, West Hills, CA 91304","$4,000",Assisted Living,https://www.caring.com/senior-living/california/west-hills/precious-someone-home-care-91304,Unknown,(800) 558-0653,Not found
Henrietta's Home,"131 Segovia Ave, San Gabriel, CA 91775","$4,250",Assisted Living,https://www.caring.com/senior-living/california/san-gabriel/henrietta-s-home,Unknown,(800) 558-0653,Not found
Land of Peace 4,"22615 Kittridge St., West Hills, CA 91307","$5,500",Assisted Living,https://www.caring.com/senior-living/california/west-hills/land-of-peace-4,Unknown,(800) 558-0653,Not found
The Palisades Villa,"16629 W Sunset Blvd, Los Angeles, CA 90272","$8,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/the-palisades-villa,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/pacific-palisades/palisades-villa/8414/
McLennan M Manor II,"8844 McLennan Avenue, Los Angeles, CA 91343",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/mclennan-m-manor-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/north-hills/mclennan-m-manor/7738/
Lighthouse Board Care,"22445 Vanowen St, West Hills, CA 91307",Not available,Assisted Living,https://www.caring.com/senior-living/california/west-hills/lighthouse-board-care,Unknown,(800) 558-0653,Not found
Heart to Heart Health Care,"13739 Chandler Blvd, Sherman Oaks, CA 91401","$15,000",Assisted Living,https://www.caring.com/senior-living/california/sherman-oaks/heart-to-heart-health-care-91401,Unknown,(800) 558-0653,Not found
Primrose Senior Care Home,"8107 De Soto Ave, Los Angeles, CA 91304",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/primrose-senior-care-home,Unknown,(800) 558-0653,Not found
Williams' Guest Home,"1702 Crenshaw Bl., Los Angeles, CA 90019",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/williams-guest-home,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carson/st-williams-guest-home/9769/
The Nest,"4100 Hayvenhurst Avenue, Los Angeles, CA 91436",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/the-nest,Unknown,(800) 558-0653,Not found
Leisure Living,"6156 Hedgewall Dr., Westlake Village, CA 91362",Not available,Assisted Living,https://www.caring.com/senior-living/california/westlake-village/leisure-living-cfaa1f3d-3bcd-4e1a-a109-316b8d7f4590,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/westlake-village/leisure-living/7280/
At Home Elder Care,"718 Avenue D, Redondo Beach, CA 90277","$4,000",Assisted Living,https://www.caring.com/senior-living/california/redondo-beach/at-home-elder-care-90277,Unknown,(800) 558-0653,Not found
Ayres Residential Care Home: Century City,"10363 Calvin Avenue, Los Angeles, CA 90025","$6,500",Assisted Living,https://www.caring.com/senior-living/california/los-angeles/ayres-residential-care-home-century-city-90025-3,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/los-angeles/ayres-residential-care-home/3772/
Avenue of the Bell,"5826 Jumilla Avenue, Woodland Hills, CA 91367",Not available,Assisted Living,https://www.caring.com/senior-living/california/woodland-hills/avenue-of-the-bell-91367-4,Unknown,(800) 558-0653,Not found
West Hills Group Home I,"22523 Schoolcraft St, West Hills, CA 91307",Not available,Assisted Living,https://www.caring.com/senior-living/california/west-hills/west-hills-group-home-i-91307,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/west-hills/west-hills-home-care/10718/
Discovery 4,"4541 N Figueroa St, Los Angeles, CA 90065",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/discovery-4153599,Unknown,(800) 558-0653,Not found
Legacy Villa Senior Care,"21012 Doble Avenue, Torrance, CA 90502",Not available,Assisted Living,https://www.caring.com/senior-living/california/torrance/legacy-villa-senior-care,Unknown,(800) 558-0653,Not found
A Place for All Seasons - Woodlake,"7943 Woodlake Avenue, West Hills, CA 91304",Not available,Assisted Living,https://www.caring.com/senior-living/california/west-hills/a-place-for-all-seasons-woodlake-91304,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/woodland-hills/a-place-for-all-seasons/2940/
Ampere Manor,"7701 Ampere Avenue, North Hollywood, CA 91605",Not available,Assisted Living,https://www.caring.com/senior-living/california/north-hollywood/ampere-manor-north-hollywood,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/north-hollywood/ampere-manor/50931/
"Wright Residential Homes, Inc. #2","3989 S. Dalton Avenue, Los Angeles, CA 90062",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/wright-residential-homes-inc-2,Unknown,(800) 558-0653,https://www.seniorcare.com/adult-day-care/ca/los-angeles/the-wright-road-day-program/1164/
Primrose II,"8115 De Soto Ave, Los Angeles, CA 91304",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/primrose-ii-91326,Unknown,(800) 558-0653,Not found
Sunny Vista Senior Living,"1525 W. 8Th Street, Los Angeles, CA 90017",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/sunny-vista-senior-living-los-angeles,Unknown,(800) 558-0653,Not found
"Garden House By Three Sycamores, The","628 Houseman Street, La Canada, CA 91011",Not available,Assisted Living,https://www.caring.com/senior-living/california/la-canada/garden-house-by-three-sycamores-the,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/la-canada-flintridge/garden-house-by-three-sycamores/51626/
Sunrise Adult Residential Care,"246 East 135Th Street, Los Angeles, CA 90061",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/sunrise-adult-residential-care,Unknown,(800) 558-0653,Not found
Arch Angel Homes,"15848 Connolly Avenue, San Lorenzo, CA 94580",Not available,Assisted Living,https://www.caring.com/senior-living/california/san-lorenzo/arch-angel-homes,Unknown,(800) 558-0653,Not found
Bella Home Care Services,"831 Irolo Street, Los Angeles, CA 90005",Not available,Assisted Living,https://www.caring.com/senior-living/california/los-angeles/bella-home-care-services,Unknown,(800) 558-0653,Not found
Kalynna Home,"5366 Thunderbird Court, Antioch, CA 94531",Not available,Assisted Living,https://www.caring.com/senior-living/california/antioch/kalynna-home,Unknown,(800) 558-0653,Not found
Be-Be's Care Home #1,"419 28th Ave, San Francisco, CA 94121",Not available,Assisted Living,https://www.caring.com/senior-living/california/san-francisco/be-be-s-care-home-1,Unknown,(800) 558-0653,Not found
Mission Viejo Care Cottages I,"24142 Delphi Street, Mission Viejo, CA 92691","$4,000",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/mission-viejo-care-cottages-i-92691,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/mission-viejo/mission-viejo-care-cottages-2/7899/
New Home Senior Care,"25032 Woolwich St., Laguna Hills, CA 92653","$4,300",Assisted Living,https://www.caring.com/senior-living/california/laguna-hills/new-home-senior-care,Unknown,(626) 542-7195,Not found
The Care Home On Laramie,"512 Laramie Way, Vacaville, CA 95688","$5,000",Assisted Living,https://www.caring.com/senior-living/california/vacaville/the-care-home-on-laramie,Unknown,(800) 558-0653,Not found
Serene Oaks Ii,"475 Peacock Way, Vacaville, CA 95688",Not available,Assisted Living,https://www.caring.com/senior-living/california/vacaville/serene-oaks-ii-vacaville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/vacaville/serene-oaks-ii/9366/
Lake View Home,"23036 Sonoita, Mission Viejo, CA 92691","$2,700",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/lake-view-home-92691,Unknown,(800) 558-0653,Not found
Queen's Home 1,"24422 Zandra Drive, Mission Viejo, CA 92691","$5,800",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/queen-s-home-1,Unknown,(800) 558-0653,Not found
Queen's Home 2,"26545 Avenida Deseo, Mission Viejo, CA 92691","$5,800",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/queen-s-home-2,Unknown,(800) 558-0653,Not found
Ocean Retreat,"6021 Priscilla Drive, Huntington Beach, CA 92647","$4,000",Assisted Living,https://www.caring.com/senior-living/california/huntington-beach/ocean-retreat,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/huntington-beach/ocean-retreat/8284/
Ivy Cottages II,"16827 Mt. Eden Street, Fountain Valley, CA 92708","$4,800",Assisted Living,https://www.caring.com/senior-living/california/fountain-valley/ivy-cottages-ii-92708,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fountain-valley/ivy-cottages-i/6834/
Meison La Paz II,"23981 Gowdy Avenue, Lake Forest, CA 92630",Not available,Assisted Living,https://www.caring.com/senior-living/california/lake-forest/meison-la-paz-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/lake-forest/meison-la-paz-elderly-care-home/7770/
Kind Heart Home Care I,"2011 Santa Rena Drive, Rancho Palos Verdes, CA 90275","$3,500",Assisted Living,https://www.caring.com/senior-living/california/rancho-palos-verdes/kind-heart-home-care-iii-90501,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/rancho-palos-verdes/kind-heart-home-care/51898/
Paradise Home & Garden - Carranza,"26761 Carranza Drive, Mission Viejo, CA 92691","$6,500",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/paradise-home-and-garden-carranza-92691,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/mission-viejo/paradise-home-garden/52302/
Paradise Home & Garden - Valarta,"23631 Valarta Lane, Mission Viejo, CA 92691","$6,500",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/paradise-home-and-garden-valarta-92691,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/mission-viejo/paradise-home-garden/52302/
Coloma Cottage II,"26582 Morena Drive, Mission Viejo, CA 92692","$5,500",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/coloma-cottage-ii,Unknown,(833) 926-0785,Not found
Assured Horizons FV 7,"8925 Canary Ave, Fountain Valley, CA 92708","$5,000",Assisted Living,https://www.caring.com/senior-living/california/fountain-valley/assured-horizons-fv-7,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fountain-valley/assured-horizons-fv-1/3628/
Phamily Home Elderly Care,"704 E Vista Del Playa Avenue, Orange, CA 92865",Not available,Assisted Living,https://www.caring.com/senior-living/california/orange/phamily-home-elderly-care-92865,Unknown,(800) 558-0653,Not found
Paradise Home & Garden - La Sierra,"26871 La Sierra Street, Mission Viejo, CA 92691","$6,500",Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/paradise-home-and-garden-la-sierra-92691,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/mission-viejo/paradise-home-garden/52302/
Alliance Senior Living 3,"26871 La Sierra, Mission Viejo, CA 92691",Not available,Assisted Living,https://www.caring.com/senior-living/california/mission-viejo/alliance-senior-living-3-92691,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/mission-viejo/alliance-senior-living-3/50887/
Good Hands Senior Care - Garden Grove,"13092 Newland Street, Garden Grove, CA 92844",Not available,Assisted Living,https://www.caring.com/senior-living/california/garden-grove/good-hands-senior-care-garden-grove-92844-5,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/garden-grove/good-hands-home-care-garden-grove/51705/
Loving Care Senior Home,"9435 Kiwi Circle, Fountain Valley, CA 92708",Not available,Assisted Living,https://www.caring.com/senior-living/california/fountain-valley/loving-care-senior-home-fountain-valley,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fountain-valley/loving-care-senior-home/51996/
