Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Charter Senior Living Cookville,"1010 E. Spring St, Cookeville, TN 38501",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/cookeville/charter-senior-living-cookville,84,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/cookeville/charter-senior-living-of-cookeville/39484/
Sycamore Springs,"1504 W Elk Ave, Elizabethton, TN 37643",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/elizabethton/sycamore-springs-37643,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/elizabethton/sycamore-springs-senior-living-community/58768/
Glen Oaks Convalescent Center,"1101 GLEN OAKS ROAD, Shelbyville, TN 37160",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/shelbyville/glen-oaks-health-and-rehabilitation-37160,130,(800) 558-0653,Not found
Lauelwood Apartments,"513 S Hill St, Morristown, TN 37813",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/morristown/lauelwood-apartments,Unknown,(800) 558-0653,Not found
Covenant Manor,"109 BRIGHT AVE., Fayetteville, TN 37334",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/fayetteville/covenant-manor,Unknown,(800) 558-0653,Not found
Green Hills Center for Rehabilitation and Healing,"3939 Hillsboro Circle, Nashville, TN 37215",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/green-hills-center-for-rehabilitation-and-healing-37215,150,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/nashville/green-hills-center-for-rehabilitation-and-healing/445267/
Dominion Senior Living of Johnson City,"2412 Knob Creek Road, Johnson City, TN 37604",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/johnson-city/dominion-senior-living-of-johnson-city-37604,68,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/johnson-city/dominion-senior-living-of-johnson-city/58801/
Asbury Cove,"315 Asbury Ave., Ripley, TN 38063",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/ripley/asbury-cove,38,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/ripley/asbury-cove/39374/
American House Johnson City,"406 E. Mountain View Road, Johnson City, TN 37601","$2,400",Assisted Living,https://www.caring.com/senior-living/tennessee/johnson-city/american-house-johnson-city,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/johnson-city/american-house-johnson-city/58799/
The Lodge At Johns Road,"451 Johns Rd NW, Huntsville, AL 35806",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/huntsville/the-lodge-at-johns-road,Unknown,(800) 558-0653,Not found
Dominion Senior Living Crossville,"887 Woodlawn Rd, Crossville, TN 38555",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/crossville/dominion-senior-living-crossville-38555,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/crossville/dominion-senior-living-of-crossville/58762/
Morning Pointe of Tullahoma,"711 Kings Lane, Tullahoma, TN 37388",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/tullahoma/morning-pointe-of-tullahoma-37388,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/tullahoma/morning-pointe-of-tullahoma/39481/
Life Care Center of Morristown,"501 WEST ECONOMY ROAD, Morristown, TN 37814",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/morristown/life-care-center-of-morristown-37814,161,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/morristown/life-care-center-of-morristown/445314/
Wellington Manor Jackson,"911 Old Humboldt Rd, Jackson, TN 38305","$2,800",Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/wellington-manor-jackson,88,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/jackson/wellington-manor-jackson/58797/
Brookdale Bristol,"One Liberty Place, Bristol, VA 24201","$2,875",Assisted Living,https://www.caring.com/senior-living/virginia/bristol/brookdale-bristol,Unknown,(800) 558-0653,Not found
Freedom Senior Living,"2951 Boyds Creek Hwy, Sevierville, TN 37876",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/sevierville/freedom-senior-living,61,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/sevierville/freedom-senior-living/58876/
Holston Manor,"3641 MEMORIAL BLVD, Kingsport, TN 37664",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/holston-manor-37664,204,(800) 558-0653,Not found
Asbury Place at Steadman Hill,"1300 Bloomingdale Pike, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/asbury-place-at-steadman-hill-37660,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/asbury-place-at-steadman-hill/39375/
Oakmont at Gordon Park,"401 Gordon Avenue, Bristol, VA 24201","$3,672",Assisted Living,https://www.caring.com/senior-living/virginia/bristol/oakmont-at-gordon-park-24201,101,(800) 558-0653,Not found
Ridgeview Terrace of Life Care,"165 Coffey Ln, Rutledge, TN 37861",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/rutledge/ridgeview-terrace-of-life-care-rutledge,132,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/rutledge/ridgeview-terrace-of-life-care/445300/
Bledsoe County Nursing Home,"107 Wheelertown Avenue , Pikeville, TN 37367",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/pikeville/bledsoe-county-nursing-home-pikeville,50,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/pikeville/bledsoe-county-nursing-home/44E480/
Trousdale Senior Living Center,"263 McMurry Blvd W, Hartsville, TN 37074","$2,000",Assisted Living,https://www.caring.com/senior-living/tennessee/hartsville/trousdale-senior-living-center-llc-37074,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/hartsville/trousdale-senior-living/39576/
NHC Dickson,"812 N. Charlotte St., Dickson, TN 37055",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/dickson/nhc-dickson,191,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/dickson/nhc-healthcare-dickson/445004/
Cades Center Assisted Living,"82 Will McKnight Dr, Jackson, TN 38301",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/cades-center-assisted-living-38301,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/jackson/cades-center/58796/
Webb House Retirement Center,"115 Jennings Ln, Smithville, TN 37166",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/smithville/webb-house-retirement-center,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/mcminnville/the-webb-house-retirement-center-of-mcminnville/58828/
Brookdale Colonial Heights,"400 Professional Park Drive, Kingsport, TN 37663","$5,710",Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/brookdale-colonial-heights,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/brookdale-colonial-heights/39584/
The Cambridge House,"250 BELLEBROOK RD, Bristol, TN 37620",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/bristol/the-cambridge-house,99,(800) 558-0653,Not found
Dickensonville Rest Home,"80 Yahweh Rd, Castlewood, VA 24224",Not available,Assisted Living,https://www.caring.com/senior-living/virginia/castlewood/dickensonville-rest-home,28,(800) 558-0653,https://www.seniorcare.com/assisted-living/va/castlewood/dickensonville-rest-home-3/41319/
American House Kingsport,"901 Teasel Drive, Kingsport, TN 37660","$4,320",Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/american-house-kingsport,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/american-house-kingsport/39423/
Mountain Empire Older Citizens,"508 Third Avenue, P.O. Box 888, Big Stone Gap, VA 24219",Not available,Assisted Living,https://www.caring.com/senior-living/virginia/big-stone-gap/mountain-empire-older-citizens,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/va/big-stone-gap/mountain-empire-older-citizens/65390/
Ivy Crest,"101 IVY LANE, Pulaski, TN 38478",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/pulaski/ivy-crest-38478,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/pulaski/ivy-crest-assisted-care-living-facility/39447/
Viva Senior Living at Lincoln,"115 Medical Center Blvd, Fayetteville, TN, 37334, Fayetteville, TN 37334","$4,000",Assisted Living,https://www.caring.com/senior-living/tennessee/fayetteville/viva-senior-living-at-lincoln,49,(800) 558-0653,Not found
The Pointe at Lifespring Senior Living,"4371 Lifespring Lane, Knoxville, TN 37917","$4,956",Assisted Living,https://www.caring.com/senior-living/tennessee/knoxville/the-pointe-at-lifespring-senior-living,94,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/knoxville/the-pointe-at-lifespring/58821/
Bailey Manor - Fayetteville,"113 Medical Center Blvd, Fayetteville, TN 37334",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/fayetteville/bailey-manor-fayetteville-37334,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/fayetteville/bailey-manor/39384/
Celebration Way,"895 Union Street, Shelbyville, TN 37160",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/shelbyville/celebration-way-assisted-living-by-americare-37160,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/shelbyville/celebration-way/39409/
Fort Shelby Manor,"200 Solar Street, Bristol, VA 24201",Not available,Assisted Living,https://www.caring.com/senior-living/virginia/bristol/fort-shelby-manor-24201,44,(800) 558-0653,https://www.seniorcare.com/assisted-living/va/bristol/fort-shelby-manor/41360/
Wesley Jackson Highlands,"2692 North Highland Avenue, Jackson, TN 38305",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/wesley-jackson-highlands-38305,Unknown,(800) 558-0653,Not found
Oak Haven Assisted Care Living Facility,"1460 Crucifer Road, Huron, TN 38345",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/huron/oak-haven-assisted-care-living-facility,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/huron/oak-haven-assisted-care-living-facility/39498/
Cumberland Ridge Assisted,"458 Wayne Avenue #100, Crossville, TN 38555",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/crossville/cumberland-ridge-assisted,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/crossville/cumberland-ridge-assisted-living-center/39415/
Country Cottage - Lawrenceburg,"469 Weakley Creek Road, Lawrenceburg, TN 38464","$3,350",Assisted Living,https://www.caring.com/senior-living/tennessee/lawrenceburg/country-cottage-lawrenceburg-38464,29,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/lawrenceburg/country-cottage-lawrenceburg/39414/
Rehab Center and Memory Care at Bristol,"109 Village Cir, Bristol, VA 24201",Not available,Assisted Living,https://www.caring.com/senior-living/virginia/bristol/rehab-center-and-memory-care-at-bristol-24201,90,(800) 558-0653,https://www.seniorcare.com/nursing-homes/va/bristol/the-rehab-center-at-bristol/495425/
Asbury Place at Kingsport,"100 Netherland Lane, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/asbury-place-at-kingsport-37660,67,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/kingsport/asbury-place-at-kingsport/445481/
Cades Center Assisted Living,"1632 Hwy 45 Bypass, Humboldt, TN 38343",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/humboldt/cades-center-assisted-living-2817c5e1-1b03-470a-b67f-a42eb9fb2c67,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/humboldt/cades-center-of-humboldt/58795/
Alexandria Place,"108 Physicians Drive, Jackson, TN 38305",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/alexandria-place,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/jackson/alexandria-place/39371/
The Blake at Kingsport,"915 Holston Hills Drive, Kingsport, TN 37664",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/the-blake-at-kingsport,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/the-blake-at-kingsport/58804/
American House Bristol,"826 Meadowview Road, Bristol, TN 37620","$2,900",Assisted Living,https://www.caring.com/senior-living/tennessee/bristol/american-house-bristol,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/bristol/american-house-bristol/39398/
Wellmont Madison House,"2000 GREENWAY STREET, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/wellmont-madison-house-kingsport,29,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/wellmont-madison-house/39592/
"MountainBrook Assisted Living, LLC","700 Markhill Dr., Sevierville, TN 37862",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/sevierville/mountainbrook-assisted-living-llc,74,(800) 558-0653,Not found
"Crown Cypress Assisted Living Kingsport, TN","2424 East Stone Drive, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/crown-cypress-assisted-living,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/crown-cypress/39563/
Bolivar Assisted Care Living,"631 Nuckolls Road, Bolivar, TN 38008",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/bolivar/bolivar-assisted-care-living-llc-38008,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/bolivar/bolivar-assisted-care-living-llc/39396/
Preston Place Suites,"2001 N. John B Dennis, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/preston-place-suites-37660,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/preston-place-ii/39505/
Apria Healthcare,"2975 Highway 45 Byp Ste C, Jackson, TN 38305",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/apria-healthcare-38305,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/tn/nashville/apria-health-care/54769/
Regency Retirement Village - Jackson,"420 Cheyenne Drive, Jackson, TN 38305","$3,065",Assisted Living,https://www.caring.com/senior-living/tennessee/jackson/regency-retirement-village-jackson,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/jackson/regency-retirement-village-of-jackson/39511/
Life Care Center of Morgan County,"419 SOUTH KINGSTON STREET, Wartburg, TN 37887",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/wartburg/life-care-center-of-morgan-county-37887,124,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/wartburg/life-care-center-of-morgan-county/445239/
The Courtyards At Johnson City - The Gardens,"2105 E Lakeview Dr, Johnson City, TN 37601",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/johnson-city/the-courtyards-at-johnson-city-the-gardens,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/johnson-city/the-courtyards-senior-living-johnson-city/58803/
The Village at Allandale,"100 Strickland Court, Kingsport, TN 37660",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/the-village-at-allandale,78,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/the-village-at-allendale/58805/
